Name,GSM532843,GSM532844,GSM532845,GSM532846,GSM532847,GSM532848,GSM532849,GSM532850,GSM532851,GSM532852,GSM532860,GSM532861,GSM532862,GSM532863,GSM532864,GSM532865,GSM532866,GSM532867,GSM532868
hsa-miR-548p,-12.541176,-53,-67.482346,-49.890198,-104.19922,-78.95703,-81.82539,-30.133858,-44.65625,-53.36328,-56,-13.53125,-56,-48.254906,-53.652344,-34.929413,-26.444,-41,-49.90438
hsa-miR-548p,-21.21875,-55,-57.698044,-49.099594,-83.258965,-77.055336,-74.86275,-65.99609,-42.51172,-53.29183,-62,-8.77647,-53,-32.888,-66.56078,-53.804688,-37.54297,-10.247013,-29.132298
hsa-miR-548p,-16.230469,2,-47.188232,-49.79921,-88.11554,-62.054688,-46.051792,-75.75687,-31.349022,-43.678432,-74,-21.319065,-54,-19.023438,-60.058823,-18.58039,-35.58203,-37.736,-30.47451
hsa-miR-548p,-20.156862,34,-44.291824,-30.831375,-90.705185,-71.56349,-47.86328,-61.63492,-45.828125,-38.088352,-65,-19.130436,-57,-21.762646,-105.23412,-31.665356,-23.066406,-41.976562,-19.443138
hsa-miR-549,1051.2871,1714,2672.1528,2678.5588,3350.195,2400.6428,1958.3083,3018.4192,1686.58,7994.56,1221,1402.0806,2405,3152.1965,5424.3086,1097.1389,2218.6992,3311.658,2198.2478
hsa-miR-549,1068.0702,2026,2651.0432,2766.368,2986.68,2339.248,1864.2258,2848.4731,1926.4902,8306.966,1263,1315.5657,2542,2927.8572,4951.0146,990.7953,2207.1245,2478.2766,2094.2534
hsa-miR-549,1060.6711,2100,2541.6887,2547.3933,3202.3093,2263.0637,1972.1614,3011.775,1874.2118,7889.8306,1208,1254.6241,2663,3173.099,5051.3677,1087.8325,2180.2612,3279.866,2027.7341
hsa-miR-549,1166.6094,2041,2214.7935,2576.1726,3272.1807,2186.8418,1867.289,3064.2024,1877.5767,8089.926,3400,1422.4893,2418,2887.3618,5552.168,1078.0667,2118.924,3406.7053,2056.3076
hsa-miR-550,4221.6055,13231,15906.921,20432.701,14350.753,9310.091,7157.752,7790.0728,6593.612,14039.731,3649,4561.633,8990,17654.178,22958.77,13121.807,12614.769,9748.137,23674.062
hsa-miR-550,4200.595,14077,17493.84,21357.719,13517.694,9299.107,7552.9736,7886.8296,7434.617,13655.962,4362,4690.4126,8990,18769.21,23248.2,13156.081,11829.185,9849.496,25304.85
hsa-miR-550,4506.1387,13714,19577.55,21342.668,15004.283,9305.961,7929.627,7947.807,7211.0337,13240.364,4361,4909.456,8663,19571.982,24597.658,12817.309,11719.14,10272.786,25216.883
hsa-miR-550,4232.746,11204,17306.967,20464.922,14216.012,8688.752,7626.1777,7485.136,7556.18,11561.357,3991,4613.419,7063,18057.793,23696.596,12558.193,10867.344,10009.462,23136.37
hsa-miR-550*,570.3263,1285,2894.7568,2864.3677,3447.5686,2222.9304,3539.4517,1463.1371,1271.4609,8322.853,311,1435.7626,1646,4178.899,5034.249,513.53235,4061.5972,3594.109,7635.331
hsa-miR-550*,1387.1702,1773,3192.242,3253.992,4825.613,1870.3213,3530,1447.3715,1207.627,8167.0596,883,1419.4513,1660,4191.6074,5795.919,554.27954,3662.6018,4008.3945,7685.3306
hsa-miR-550*,1361.161,1749,3193.9438,3154.124,5022.2573,1902.8884,3739.2327,1617.7069,1350.3346,7332.1255,824,1482.8444,1665,4008.7158,5654.5474,553.49097,3802.017,3999.8862,7797.1733
hsa-miR-550*,1331.3071,1669,3393.178,3090.8901,5939.896,1841.8464,3668.4202,1469.0443,1489.1067,7137.3276,438,1491.6472,1512,4151.5957,6063.2134,666.0742,3784.7446,3958.7224,8279.887
hsa-miR-551a,40.79503,525,305.36053,328.42554,333.35468,187.11462,126.265564,164.03943,162.25313,863.45074,1078,86.52137,572,184.32,71.94565,17.192154,174.26712,212.30719,240.99615
hsa-miR-551a,44.6063,353,358.88794,319.12604,235.30212,123.879395,108.81627,149.89583,187.9715,680.46875,763,93.03529,509,243.2923,221.54251,27.404755,194.1182,313.4425,219.18796
hsa-miR-551a,41.13546,661,344.90546,305.3036,278.54053,379.95834,59.505524,164.77682,145.08595,552.08734,90,79.33898,550,219.1589,219.54227,14.824219,161.89008,285.2428,260.6124
hsa-miR-551a,31.08171,504,241.22223,259.15842,252.68558,132.50278,65.86719,171.04721,104.62761,389.17743,147,65.486755,516,223.73035,246.25,45.960938,130.66667,322.69257,234.0889
hsa-miR-551b,3223.7349,4662,7047.9336,7095.0874,6265.491,8671.205,5642.6074,4034.8408,7814.9697,6484.4404,1005,3738.0667,4692,3896.599,3103.5686,3575.1484,8270.0625,6153.1113,5428.348
hsa-miR-551b,3179.4812,5100,6833.1533,6709.5425,5692.6665,8329.671,5749.353,5429.7866,8057.183,5444.692,991,3387.4385,4064,3837.9778,3155.5388,3554.625,8035.7803,6108.0864,5780.633
hsa-miR-551b,3457.1619,4977,6920.9956,6836.527,5817.9927,8546.24,5866.814,5277.1157,8069.68,5716.882,969,4003.9526,4459,4109.356,3394.393,3619.7117,7688.336,6576.012,5914.389
hsa-miR-551b,3306.756,4582,7205.6855,6907.4575,6370.94,7061.322,5850.7305,4458.4414,7061.5034,5658.2314,970,3893.007,4206,4057.7598,3710.7234,3792.5422,7465.3677,6582.4434,6181.227
hsa-miR-551b*,14.560783,140,134.39795,79.71484,252.6,27.785156,115.023895,46.80365,33.533333,402.55713,-3,32.690197,486,78.69841,94.3577,-55.4375,69.06462,135.71153,11.7743225
hsa-miR-551b*,25.556862,144,159.46225,80.6875,226.03561,46.034378,99.53978,46.12549,74.40248,405.86615,29,41,181,81.55078,161.57825,-41.480156,95.45833,116.12399,92.08415
hsa-miR-551b*,31.745098,503,150.15625,58.224945,217.71725,68.119995,142.6762,13.542969,32.16797,342.9132,15,42.63813,403,105.61719,174.22964,-7.411766,126.06044,178.70358,44.07843
hsa-miR-551b*,24.587547,302,97.375,118.954926,232.88177,41.007965,154.39285,22.25,57.885834,240.4784,67,20.300781,503,113.969925,150.92444,-5.387352,53.753227,193.17834,46.742188
hsa-miR-552,68.671875,7,85.95685,63.435303,723.21375,258.0162,192.155,235.79898,422.72467,1009.62683,-39,91.87676,151,151.44931,7.744095,-18.027344,168.05284,388.2008,25.976562
hsa-miR-552,71.71094,35,53.554688,90.59921,444.74902,184.3761,375.781,259.1564,416.26718,1386.3771,132,105.03041,108,174.57492,28.49411,17.682358,289.8394,447.8297,404.08618
hsa-miR-552,89.136505,149,80.54724,53.09961,733.47986,120.84953,454.72845,195.84451,361.1245,1272.6259,60,47.31691,108,178.3211,81.98639,22.480316,270.91666,496.08246,74.803024
hsa-miR-552,67.00392,230,61.996063,60.341736,385.6222,190.8598,266.5443,193.06302,416.85367,659.0759,72,141.23424,412,189.00418,100.25,19.407997,238.96625,552.69965,71.02734
hsa-miR-553,23.945099,38,6.1058807,-28.803146,106.06854,-10.744095,23.699219,9.53125,70.88811,173.96078,17,11.730846,2,23.859375,31.701202,-19.517517,59.807617,200.3812,26.457031
hsa-miR-553,5.556862,116,-9.835297,-1.239212,375.584,-16.2874,20.10588,43.403923,64.345825,2085.7778,20,29.382812,29,49.57422,40.814575,-13.988235,80.07767,138.83846,18.91829
hsa-miR-553,-4.309803,61,55.956863,16.94902,87.94066,13.881889,5.177162,-33.199997,47.298035,90.132,1770,18.695312,8,22.624329,70.48967,-1.3046875,46.818954,209.31381,51.91797
hsa-miR-553,-5.15625,86,12.768631,10.078125,72.82143,-5.3639984,43.73047,-21.772552,48.37645,99.07843,-6,22.788235,22,38.664032,23.98407,-1.3730164,40.415688,229.70816,43.70703
hsa-miR-554,-15.6328125,332,-22.351562,-36.51953,-98.537254,-76.78715,-73.17717,-32.156864,-59.610237,71.1646,-57,-25.11508,56,-27.332031,-39.043304,-48.216537,-45.011765,-39.339844,-12.119049
hsa-miR-554,-25.898039,-10,-4.7539062,-18.81569,-65.972115,-81.20079,-65.88672,-42.762646,-26.839844,54.796875,-21,-1.3359375,71,-18.564201,-30.75,-67.38672,-33.623528,-19.537254,-13.55336
hsa-miR-554,-23.726562,24,-2.592163,-6.5992126,-63.114174,-69.1647,-63.61328,-41.857143,-38.26953,38.992188,-34,-15.450981,78,-6.2705917,-13.644531,-55.6063,-31.220474,-13.580002,-10.571426
hsa-miR-554,-3.937254,0,5.8125,14.59375,-88.356,-48.2126,-54.377953,-101.87059,-28.476562,8.964287,-11,-14.537849,529,22.430283,9.175095,-34.003906,-25.796814,-21.4375,9.350197
hsa-miR-555,-16.229248,-31,-66.4664,-91.992065,-81.10588,-105.28235,-64.734375,-63.333336,-39.98047,-72.01575,-9,-19.019608,-28,-56.878433,-78.84766,-73.61905,-64.30469,-34.933334,-66.38281
hsa-miR-555,-8.188976,-22,-43.67578,-48.840637,-87.75687,-103.45525,-86.43359,-59.867188,-33.435295,-43.90551,58,-2.166008,-22,-41.703125,-64.98412,-56.67059,-48.522087,-23.098427,-42.984314
hsa-miR-555,-6.7569714,-12,-48.10196,-58.81746,-91.62055,-87.67843,-72.05859,-100.31764,-39.453125,-70.50397,-13,-15.400794,-26,-29.816406,-62.744003,-36.46063,-46.768627,-47.7251,-36.047623
hsa-miR-555,-13.631372,-42,-46.435287,-55.147858,-124.5119,-84.87843,-72.83984,-80.054474,-32.574802,-49.747036,1296,-8.599207,-34,36.044006,-74.692604,-39.822838,-52.909805,-42.226562,-33.01172
hsa-miR-556-3p,-9.645418,25,105.160614,83.87109,4.85376,-69.25984,-20.414062,-12.258827,-12.227089,319.09766,-31,9.039215,556,232.74805,-50.879517,-62.725487,48.46866,-32.517647,40.73828
hsa-miR-556-3p,-10.090197,124,99.67676,69,-24.854904,-39.76172,-57,-15.75494,-25.556862,168.9,18,-8.292969,576,263.54105,-47.771652,-52.68504,48.35968,-22.382812,26.688713
hsa-miR-556-3p,-17.913385,126,90.46863,55.84253,-10.7725525,-7.6546173,-22.890198,-39.66535,-20.761719,139.57639,6,-11.317648,586,328.55884,-6.7871475,-14.322708,6.5,-7.8464584,48.80403
hsa-miR-556-3p,-10.976654,107,41.61328,94.23828,32.011673,-11.667969,34.73333,-53.08203,-26.57647,103.23512,33,-5.3372555,659,386.5458,-30.294113,-14.5058365,-5.8941193,-5.421875,72.39426
hsa-miR-556-5p,-38.80315,-29,-64.16406,-49.640625,-112.968506,-119.3373,-66.695656,-86.23137,-84.99219,-61.73828,-61,-35.007843,-73,-36.175095,-47.808594,-45.490044,-69.40392,-67.42353,-58.255905
hsa-miR-556-5p,-40.258823,-66,-53.023438,-52.762848,-124.17255,-91.98425,-83.44095,-79.519684,-58.828125,-57.16996,-68,-34.19608,-78,-48.95703,-43.759842,-44.02745,-81.55078,-77.36863,-56.136
hsa-miR-556-5p,-36.492126,-56,-36.558594,-49.17578,-107.85214,-92.93701,-85.70917,-83.59363,-63.416,-13.338585,-57,-39.58268,-57,-37.566406,-34.302788,-10.777779,-46.436,-64.92549,-62.583656
hsa-miR-556-5p,-31.760956,-88,-139.02745,-182.02353,-79.28906,-66.43254,-48.85098,-73.2874,-65.90196,-29.105469,-19,-37.22441,-79,-67.08949,-45.874508,-53.660156,-47.31349,-61.996048,-84.35827
hsa-miR-557,100.386444,94,326.8382,248.39905,460.88477,186.34589,210.95023,302.64566,187.24011,647.9215,125,91.012665,488,644.6466,363.94922,-9.15625,342.96506,319.79846,447.5064
hsa-miR-557,95.49403,406,320.43347,316.3819,432.70587,218.97717,271.07947,212.36072,194.63571,753.52,135,62.521408,507,5279.9062,275.48093,-16.333336,284.1193,364.60294,431.46332
hsa-miR-557,70.45471,528,367.5279,251.7331,385.7259,185.28757,248.85172,253.09634,226.54108,657.04285,119,96.6776,204,563.9681,350.82727,6.8007965,281.4382,370.4291,431.53467
hsa-miR-557,93.65027,212,345.13525,338.99567,435.64844,177.51263,273.26428,266.75,226.8139,636.2133,174,67.7478,520,622.1133,412.0502,8.295273,328.97665,329.5086,467.58777
hsa-miR-558,-20.823528,-61,-56.78125,-90.239044,-116.86328,-86.2607,-76.08984,-52.008,-41.531494,-19.566406,-23,-17.06,-6,-33.722656,-100.08268,-94.49609,-35.822834,-63.23828,-90.05905
hsa-miR-558,-13.611111,1,-55.214005,-38.851562,-77.436,-86.980316,-66.72549,-59.337254,-40.972656,-17.160156,1,-18.15175,18,-47.48828,-65.27165,-56.36863,-29.251999,-51.554688,-56.710938
hsa-miR-558,-4.0901966,-4,-46.69922,-32.41339,-87.72266,-74.980316,-78.94706,-71.46484,-30.0625,-19.739998,-17,-17.65098,-2,-29.505882,-43.633858,-37.741173,-4.1875,-30.039215,-47.992096
hsa-miR-558,-12.730469,-2,-26.621094,-48.514053,-89.007935,-75.765625,-73.32031,-113.07422,-29.372002,-39.375,-5,-11.913726,21,16.941406,-69.242065,-117.34375,-38.73828,-47.296444,-24.869568
hsa-miR-559,11.662697,127,166.09363,98.51373,66.05687,25.521576,36.898483,43.633865,2.859375,500.24,60,10.725491,540,95.213165,216.49579,-81.70917,27.460938,80.84036,171.98416
hsa-miR-559,4.0352936,2187,86.78125,139.39026,151.6326,68.82767,-7.1912384,8.681274,11.690193,644.59515,57,9.839214,538,102.52692,285.64468,-46.628,32.121696,54.65866,180.50607
hsa-miR-559,4.730158,218,159.25702,163.53635,55.531494,38.553528,22.55294,-1.3864517,0.007873535,417.0984,-22,17.235062,504,143.3499,338.71603,-25.165352,16.488281,85.449814,228.40411
hsa-miR-559,18.859375,95,125.9577,117.88193,49.141357,107.036255,-0.01574707,-12.007904,-24.112839,372.53613,-34,6.1058807,203,114.77872,366.43652,-28.376472,10.347656,121.79562,227.87909
hsa-miR-561,-33.027668,-36,-40.027344,-39.875,-127.76863,-126.08984,-99.36905,-105.45817,-65.74219,-107.53785,-14,-24.949219,-42,-35.51172,-51.176468,-33.14453,-94.87795,-65.015686,-32.10714
hsa-miR-561,-36.496063,-20,-21.960785,-21.33725,-139.00784,-114.60236,-108.57422,-75.52734,-66.2,-72.32157,5,-37.392857,-53,-21.760788,-30.294823,2.8196106,-61.47059,-70.1992,-32.179688
hsa-miR-561,-41.039215,-21,-77.90588,-13.466141,-117.588234,-92.8373,-82.15354,-90.74219,-78.370514,-50.309803,-7,-43.67843,-53,-43.71985,-6.2773438,-99.01961,-51.128906,-74.256805,-0.18359375
hsa-miR-561,-16.902344,-116,-94.192154,-9,-76.77043,-61.46875,-55.441406,-51.7451,-55.86905,-40.04365,18,-81.79921,-72,-58.409447,-17.851562,-12.692604,-35.81496,-60.372547,-49.16797
hsa-miR-562,-45.625984,-7,-57.104004,-67.125,-103.60156,-98.13333,-62.507874,-110.29019,-89.60236,-90.58039,-83,-38.8249,-29,-45.44706,-53.984253,-59.472656,13.941162,-77.17647,-45.79767
hsa-miR-562,-46.888447,-25,-56.9451,-62.79921,-84.81961,-120.47471,-45.382812,-90.10236,-30.425194,-96.234375,-3,-42.617188,-54,-62.63137,-63.572548,-52.996033,-70.03906,-79.90588,-64.70703
hsa-miR-562,-26.88327,-35,-59.37549,-55.492126,-74.07874,-72.72549,-38.97255,-76.850395,-51.42578,-79.12157,-56,-49.87059,-22,-40.468506,-54.964706,-36.117188,-61.828125,-77.78885,-43.28685
hsa-miR-562,-19.376472,-47,-116.17529,-38.51172,-77.48605,-68.30859,-33.228348,-65.91829,-47.66008,-49.39453,-52,-51.540855,-103,-110.090195,-46.33203,-107.51779,-44.960938,-60.55294,-45.043823
hsa-miR-563,-22.729412,-42,-37.84462,-59.81102,-59.640625,-73.03125,-33.47471,-52.66537,-11.147858,-40.756973,-63,-24.25498,-62,-29.960938,-42.886276,-53.176468,-40.657257,-54.82745,-43.53937
hsa-miR-563,-7.0823536,-54,-51.338577,13.996063,-87.97656,-81.4902,-54.909447,-38.980545,8.097656,-29.204727,-30,-12.119047,-65,-33.601562,-52.898834,-37.282356,-65.67064,-40.744095,-47.83465
hsa-miR-563,-0.019607544,-55,-28.66536,-25.511719,-37.11328,-39.9375,-48.39216,-36.339844,0.6328125,-0.6770401,-63,-17.640625,-65,-17.3451,-36.062744,-23.185772,4.7873993,-43.316406,-15.490196
hsa-miR-563,-18.011765,-27,-21.210114,-18.5,-73.513725,-49.396,-21.894531,-59.99608,-17.622566,-15.9603195,-26,-17.003937,-64,-20.376984,-21.245136,-13.8203125,-16.88189,-47.610893,-38.2549
hsa-miR-564,-16.813229,-46,-66.83333,-89.7262,-103.96471,-95.650604,-99.24704,-62.713726,-26.296001,-31.136719,-25,-8.607143,-49,-69.83071,-106.04706,-102.592155,-50.683594,-25.662743,-93.937256
hsa-miR-564,-11.062256,-37,-68.747086,-65.32411,-98.61354,-97.18039,-88.61089,-72.89412,-20.274899,-35.39453,-29,-0.45490265,-35,-36.890625,-49.85714,-63.753906,-57.60392,-11.109375,-45.378906
hsa-miR-564,0.4251976,-6,-40.40158,-30.246094,-81.03937,-76.05859,-80.00196,-126.380394,-30.03125,-25.637794,-56,-6.929411,-41,-31.121567,-64.65864,-25.677162,-31.761719,7.932274,-49.342518
hsa-miR-564,-10.956863,-28,-61.058594,-58.003937,-104.51181,-81.01992,-55.882812,-97.25391,-20.031876,-47.398438,-18,-2.3125,-24,-69.99216,-111.25391,-49.6965,-38.61328,-25.55777,-56.984253
hsa-miR-566,-22.081713,-12,-61.698044,-62.474503,-82.62109,-65.696495,-55.539368,-54.34375,-40.49804,-39.441406,-38,-17.52,4,-29.632812,-61.09449,-54.47638,-21.117645,-61.67059,-47.75197
hsa-miR-566,-19.756863,-38,-63.118103,-68.66406,-78.87891,-58.309525,-58.67857,-26.764706,-8.144531,-35.541176,-1,-19.407845,-29,-31.425781,-66.854904,-42.78486,-39.354332,-28.364704,-49.866142
hsa-miR-566,-14.7109375,-25,-41.597656,-59.640625,-57.90625,-37.541176,-50.83137,-57.976097,-13.35294,-24.568626,3,-13.440945,-27,0.14229584,-28.371094,-36.584312,-28.403923,-38.37008,-23.539684
hsa-miR-566,-14.570867,-46,-5.3700714,-23.80632,-70.745094,-65.184,-41.109375,-92.38247,-19.714844,-39.85547,-26,-11.410358,-45,-26.828125,-25.243137,-19.956863,-31.406376,-18.705181,-37.492188
hsa-miR-567,-15.188976,-17,-19.399994,-91.69444,-68.71764,-77.885826,-63.17255,-47.160786,-50.353172,-41.146824,-9,-16.200804,-40,-31.06746,-77.24609,-25.560783,-38.1063,-60.122528,-18.441406
hsa-miR-567,-19.37354,-6,-43.583664,-35.945312,-79.34387,-79.11508,-52.90551,-65.54941,-29.248032,-27.726562,-11,-15.062746,-29,-5.8164062,-40.388237,-33.777344,-31.952942,-48.04669,-30.820312
hsa-miR-567,-9.88372,-16,-28.992096,-2.3665314,-78.74902,-64.39608,-45.921875,-91.81818,-22.55294,-37.771652,-10,-22.58039,-36,-22.42353,-9.863281,-6.3372574,-45.96457,-46.65759,-23.055336
hsa-miR-567,-10.15873,-19,-45.460632,-23.375,-81.32422,-64.0625,-46.61328,-69.08,-41.05118,-40.48828,-2,-6.388237,-31,-11.047058,-34.96813,-31.007812,-34.760784,-43.07451,-12.031372
hsa-miR-568,-19.877953,-39,-62.722656,-89.19444,-125.87795,-98.9451,-92.35827,-65.33074,-61.01195,-69.69565,-57,-24.756863,-61,-59.725487,-77.93626,-75.66797,-47.60547,-58.559055,-99.73725
hsa-miR-568,-15.522088,33,-52.83922,290.60608,-91.24313,-76.46875,-95.40964,-53.50196,-38.089844,-59.984314,-10,-14.222221,-60,-51.967743,-72.831375,-52.519844,-49.494072,-49.91765,-26.533333
hsa-miR-568,-13.342412,48,-50.953125,-58.643143,-96.52344,-64.19922,-63.615685,-69.90625,-44.996063,-64.28906,-40,-14.435294,-53,-39.27559,-66.39608,-43.55118,-37.128906,-53.671875,-44.39453
hsa-miR-568,-16.490273,14,-44.765625,-44.02353,-105.14844,-82.1875,-74.34524,-77.484375,-50.844,-69.32558,-25,-12.6328125,-38,-30.756866,-59.509804,-36.160786,-46.403923,-42.945312,-47.70703
hsa-miR-569,-13.65625,-25,-41.773438,-71.00394,-115.53012,-88.96484,-75.92549,-46.011765,-37.64173,-51.464287,-33,-8.59375,-27,-24.384315,-86.44444,-61.560783,-44.2874,-46.31474,-42.76892
hsa-miR-569,-12.540855,-23,-49.035995,-57.12599,-79.49609,-91.46667,-68.41733,-38.309803,-46.090195,-44.992096,-20,-17.837301,-27,-39.539062,-55.412697,-44.933594,-48.1063,-57.046875,-32.06324
hsa-miR-569,-15.619608,16,-51.266663,-54.35797,-85.56809,-67.63672,-56.490196,-92.541176,-47.19922,-45.486275,-40,-16.625,-21,-14.444885,-78.47059,-24.738281,-59.093384,-32.716,-34.666668
hsa-miR-569,-4.0714283,-28,-42.070312,-49.329407,-101.57255,-86.140625,-58.602364,-65.48425,-36.551586,-67.90196,-32,-15.341176,-5,-25.956692,-71.08627,-29.376984,-45.71875,-40.47059,-36.415688
hsa-miR-570,-15.239216,0,-13.333328,-10.043152,-80.201584,-80.375,-61.07843,-54.40239,-48.357143,20.552948,-52,-26.175999,111,11.2734375,-48.26172,-55.56626,-41.50196,-55.12451,3.6536942
hsa-miR-570,-11.421875,-2,-5.8274536,-18.273438,-76.79283,-95.868,-56.146248,-51.436,-30.52362,8.20784,6,-3.3372555,45,14.972656,-40.93254,-31.403923,-23.941177,-42.568626,-7.6733093
hsa-miR-570,-9.082354,-3,24.898438,2.7695312,-79.69685,-70.35156,-36.554688,-57.322834,-30.035294,-26.521568,-5,-10.571428,88,44.117188,-28.875,-44.359375,-33.039215,-21.839214,0.29762268
hsa-miR-570,-8.105883,-31,-1.6102295,7.418976,-49.570312,-39.60784,-35.452755,-79.1098,-30.125,21.992157,-21,-14.948412,79,46.643936,-1.3125,-18.607841,-50.1502,-23.359684,7.956352
hsa-miR-571,-12.0557785,-20,-31.552948,-66.4375,-95.12891,-105.72835,-82.59144,-46.4375,-42.99206,-28.232933,4,-26.523623,-14,-50.745094,-66.63672,-36.734375,-60.142857,-39.29921,-42.639214
hsa-miR-571,-18.628906,-15,-60.470123,-24.531494,-85.5,-80.976,-81.77778,-61.35178,-36.191406,-52.172546,-25,-17.486275,-47,-34.948822,-54.15748,-49.71875,-48.203922,-44.615685,-53.564705
hsa-miR-571,-20.043137,-3,-21.066666,0.557312,-91.21094,-74.72441,-72.97266,-91.41667,-18.178986,-38.821014,30,-24.144531,-16,-2.427452,-46.575397,-41.164062,-43.88672,-45.086613,-53.45703
hsa-miR-571,-5.953125,-28,-23.15686,-38.28969,-58.783463,-52.816,-41.23506,-47.608,-44.360783,-23.341179,15,-28.715416,-26,-24.67059,-44.916336,-36.196075,164.77734,-50.1753,-42.741173
hsa-miR-572,-42.059525,-13,-38.602417,-61.544754,-157.27165,-84.208664,-91.117645,-65.89412,-55.878433,-30.269844,-12,-31.40239,-52,-23.027344,-20.4375,-70.768005,-48.027237,-42.10588,-43.37052
hsa-miR-572,-31.109375,-32,-35.86667,-66.52942,-94.21094,-88.453125,-72.44922,-55.366142,-24.636719,-59.18039,-7,-33.547245,-42,-51.15354,-24.227448,-14.328125,-41.433067,-30.28405,-29.226562
hsa-miR-572,-28.007812,-20,80.86017,-23.784317,-96.78571,-71.730156,-59.35798,-60.359375,-34.425198,-16.60392,4,-26.377953,-40,2.0859375,-2.9335938,-21.40467,-33.929962,-21.384315,-21.448822
hsa-miR-572,-21.406374,64,-37.552002,-0.71206665,-98.062256,-61.28514,-65.98039,-64.838585,-18.845238,24.305878,23,-32.945526,-21,-12.546875,-16.97255,-26.078125,-28,-42.462746,-24.757812
hsa-miR-573,-25.098425,-6,-55.63922,-83.568634,-110.3125,-77.301956,-80.20703,-36.53125,-21.031128,-55.717648,53,-9,-30,-24.211761,-59.875504,-49.859924,6.4133835,-33.056225,-29.890625
hsa-miR-573,-13.556863,-11,-25.608871,-44.968506,-70.85156,-62.431374,-62.098038,-52.46875,-51.686275,-47.996063,7,-12.980158,-33,-31.839218,-56.56349,-23.484375,-36.56693,-30.88189,-14.887352
hsa-miR-573,-11.988281,-1,-11.25,-41.304688,-85.06641,-61.498055,-56.898438,-88.50781,-44.50196,-47.820717,10,-13.870588,-20,-7.2196045,-45.300392,-15.964844,-30.960785,-34.734375,-17.380394
hsa-miR-573,-15.350393,-6,-36.308594,-32.92157,-98.80469,-76.50787,-47.369476,-68.137794,-42.203125,-29.848248,4,-10.683594,-21,-13.796875,-84.254906,-14.410358,-45.191406,-35,-30.10196
hsa-miR-574-3p,186.07457,314,416.43628,479.49133,381.0808,141.0545,220.76416,269.42856,106.86124,657.3936,62,168.93718,492,631.5836,547.6095,74.117645,468.46527,331.5111,678.7027
hsa-miR-574-3p,166.74202,730,472.7354,513.08057,332.805,291.02817,200.22455,214.06668,210.08466,700.5942,94,230.88065,533,620.6701,584.6215,79.58984,541.0137,392.40952,790.22845
hsa-miR-574-3p,158.73422,605,564.7394,572.395,406.78394,203.4874,328.7832,168.53775,217.4032,663.4691,57,349.42624,583,724.5,688.5791,96.471436,434.22437,448.68365,814.18243
hsa-miR-574-3p,155.87834,587,579.87415,616.7088,425.43567,166.19608,459.24603,214.07999,131.09322,750.39166,109,163.16588,576,739.0867,712.3855,111.3139,437.51566,454.5528,823.40704
hsa-miR-574-5p,387.3,792,756.9662,921.33545,1309.1495,941.47534,1253.422,721.8145,741.65,1417.589,120,422.04517,649,1382.1708,1003.79517,356.7545,1524.4901,1008.194,1082.3514
hsa-miR-574-5p,394.72595,893,850.3961,946.18823,1432.8644,914.5064,1260.5363,816.4431,752.51746,1513.6104,178,387.25766,676,1391.5145,1177.5468,350.631,1613.1666,1081.4532,1421.3073
hsa-miR-574-5p,827.8148,840,932.04944,997.86707,1488.6473,833.1639,1409.7042,814.7149,703.58264,1383.3362,201,471.6906,653,1414.5769,1144.717,328.87384,1539.7341,1179.434,1387.99
hsa-miR-574-5p,404.419,722,809.87897,982.93677,1213.8032,841.9919,1215.3516,743.35864,623.13837,1282.5475,163,404.88397,590,1182.7804,1072.8265,325.36667,1492.7017,1010.214,1168.6122
hsa-miR-575,-26.34375,6,4.631378,-30.944885,37.06494,-54.349014,-38.062744,-40.26953,11.133331,222.92728,-7,-2.8627434,12,-33.462746,-23.566406,-54.071426,-33.6,33.560318,-16.003998
hsa-miR-575,-14.894531,7,7.4980316,2.0199127,19.03125,-52.704277,-28.597656,-18.480316,47.328186,213.83185,-37,-5.8398438,24,-6.9920044,-27.257812,-38.282356,-9.0703125,41.63745,-21.96457
hsa-miR-575,-26.681103,37,-85.81889,34.712067,9.149017,-25.714844,-20.23529,-43.98047,13.055328,181.36029,-10,-11.192158,13,-63.695312,-13.597656,-120.980316,1.3125,64.48047,-22.695312
hsa-miR-575,-14.202335,-39,16.632812,-21.183594,60.01172,-85.78824,-10.639214,-0.5390625,-33.003983,173.76614,11,-39.206352,-20,-41.73047,-27.839218,-137.01562,-2.1102371,51.803925,-31.70588
hsa-miR-576-3p,299.64462,552,643.5255,628.98236,1656.1636,661.9397,683.15216,408.5769,732.8511,1296.6606,95,326.84937,490,1039.6212,745.3876,311.55612,573.75464,1087.9954,971.53296
hsa-miR-576-3p,304.73062,529,538.64,660.6768,1638.9612,601.96173,600.7195,544.6528,771.0766,1319.3738,58,457.01746,671,967.03735,743.6923,266.9798,568.29913,1080.342,1008.6161
hsa-miR-576-3p,342.72458,605,576.0144,676.3386,1765.5714,614.4604,567.7933,496.12122,737.96826,1228.8241,98,462.29785,477,1087.3756,757.9355,340.32513,580.5867,1081.658,1084.2576
hsa-miR-576-3p,369.92654,502,449.94904,691.4921,1811.2333,705.2361,764.2768,536.26807,674.9844,1289.0098,142,534.0566,545,807.5787,814.74164,200.8226,692.2988,1182.2136,868.6411
