Name,GSM532843,GSM532844,GSM532845,GSM532846,GSM532847,GSM532848,GSM532849,GSM532850,GSM532851,GSM532852,GSM532860,GSM532861,GSM532862,GSM532863,GSM532864,GSM532865,GSM532866,GSM532867,GSM532868
hsa-miR-127-3p ,-12.46538133,6.25,5.539443625,-30.5611305,-31.17473975,-51.28062625,-47.66459375,-35.3844765,-7.422187725,22.17856018,-24,-7.041469625,54.5,11.55439758,-51.1337465,-59.776309,42.0839065,39.588688,-11.3323803
hsa-miRPlus-F1237 ,-12.46498483,-37.25,-49.6900255,-57.268558,-89.177851,-70.90687225,-63.14306925,-59.351173,-53.4510405,-44.96505625,-34.75,-15.4196805,-55.5,-32.78907675,-65.34204275,-43.56709775,-27.14587055,-34.025012,-39.6986855
hsa-miR-891b ,-12.44283,-3.25,-28.0470085,-16.55834963,-96.738144,-80.696034,-72.15629075,-85.30951,-29.172058,-51.311954,29.75,-5.69380375,5.75,-1.947761611,-34.76057805,-9.3011855,-38.443044,-43.1308275,-17.87864505
hsa-miRPlus-F1090 ,-12.43249313,-1.25,-16.495842,-33.353351,-68.8140145,-55.5726465,-47.25878325,-46.55753675,-4.352077575,-9.971134125,3.25,-18.59776025,-13.25,-23.6468255,-30.39607425,-27.99625125,14.19042705,-17.2680475,-24.9205685
hsa_negative_control_3 ,-12.41479875,-18,-13.453556,-21.19768925,-51.06281525,-55.951193,-28.932834,-39.995934,-19.161825,-22.8545305,-6.75,-4.48674216,-30.5,-5.833970875,-28.0185852,-18.615959,-27.8928115,-45.6319975,-0.3333092
hsa-miRPlus-F1149 ,-12.374174,-54.75,-46.37316125,-52.059447,-84.820738,-69.05950875,-53.81568625,-61.4290135,-38.73176085,-34.97760925,-50.75,-10.30581093,-68.75,-30.05013125,-36.63007,-37.48644725,-26.55286475,-37.31995925,-31.3783975
hsa-miRPlus-E1055 ,-12.36991875,30,-41.44154725,-48.93586725,-79.3121615,-65.5928375,-61.50417325,-53.516122,-33.42979825,-11.75372125,45.25,-7.484096965,366.5,-36.52530475,-60.6837015,-52.4096935,-28.28486925,-16.81193063,-38.54042225
hsa-miR-1323 ,-12.36647325,-39,-22.1167374,-44.07500925,-64.01498875,-62.2496015,-52.6714695,-48.2340115,-23.67578125,-28.83745175,-53.5,-15.51196175,-59,-31.090532,-40.77157725,-28.5645785,-2.95661625,-25.38958275,-42.1450975
hsa-miR-1322 ,-12.32707513,-14.25,-31.366649,-42.998733,-71.8732215,-60.09363975,-49.909558,-49.11703775,-17.151103,-25.25087175,77.75,-10.737631,-10.5,-12.5226192,-46.4262985,31.39292825,-25.7598045,-20.84832563,-28.25073625
hsa-miR-203 ,-12.30882483,202.25,168.024016,119.5460665,48.0036085,-42.9488325,-15.1974835,-29.09780325,-38.60450275,559.0550925,71,-11.68949328,329.25,142.6015988,230.3815,1.12572575,27.12266575,10.48138225,190.406295
hsa-miR-1292 ,-12.28564145,289,-37.785065,-57.21338625,-70.8452955,-64.285148,-42.4497725,-67.4669035,-34.82764,-15.123373,-18.25,-10.28138595,51,-31.48379475,-60.127224,-48.5672975,-13.13397775,-19.024437,-21.7898615
hsa-miRPlus-F1022 ,-12.2470583,15,9.24201965,12.88014585,-75.48704325,-51.641328,-54.07505925,-50.09786325,-29.61062455,17.36790463,45,-14.00248425,27,16.0265465,-7.30539885,1.767126075,-13.53769275,-19.485157,0.149925163
hsa-miR-1202 ,-12.240384,339.75,-45.68884275,-60.240559,-92.9804425,-60.149547,-60.84260675,-57.176649,-23.9795835,-26.51007443,38.5,-11.1078342,-23.75,-46.64225025,-66.236137,-50.5992165,-34.30193125,-28.90887,-51.53032025
hsa-miR-590-3p ,-12.205594,-30.5,-54.46069375,-64.68603025,-113.7474415,-88.6878925,-84.3329575,-90.0160755,-43.84039675,-65.9896815,15.5,-11.99278933,-48.5,-38.95181875,-70.588684,-43.4012745,-46.52357325,-54.66955925,-32.0172795
hsa-miR-577 ,-12.1862445,-8,-68.4434605,-79.34102275,-94.1113425,-78.71359775,-68.62318375,-69.24004975,-40.66141625,-45.23806525,361,-12.70223993,-48.75,-40.8599455,-66.3233545,-50.19092925,-38.16993125,-48.0578445,-46.34093045
hsa-miR-556-3p ,-12.1564135,95.5,84.229821,75.737975,0.309494125,-32.08603658,-16.3927325,-30.19028675,-21.280535,182.7022925,6.5,-3.977164375,594.25,302.848435,-33.93310738,-36.05976788,24.35855518,-17.0421981,47.15632075
hsa-miR-1253 ,-12.14757783,-35,-1.705242135,-4.845615475,-74.656038,-79.14193675,-62.46435175,-43.93627575,-33.50383825,2.9748405,-26.5,-7.006766688,-11,-7.923860525,-13.3702584,-12.91256525,-29.444933,-13.60662938,-24.16005175
hsa-miRPlus-F1071 ,-12.1357985,118.5,-49.99612025,-42.86357875,-74.96764,-57.557745,-52.57897075,-48.11098425,-18.34215463,-14.436062,122.25,-2.85780775,-1,-30.62681,-58.92580075,-31.78245913,-24.51547925,-15.93198005,-25.45088375
hsa-miRPlus-E1275 ,-12.08535563,-22.75,-52.586559,-36.26318725,-78.18447,-66.8197165,-46.8809295,-56.54960125,-37.68423175,-52.09687075,-7.5,-8.8512753,-35.25,-25.312047,1956.232413,-37.638196,-27.11489475,-36.3225645,-38.34073925
hsa-miR-409-5p ,-12.08234373,3,-53.937996,-69.09093875,-89.1763675,-66.103409,-72.987416,-64.56069175,-31.1990475,-31.39279525,-42.5,-8.4300613,-28,-55.1726735,-84.31063375,-42.236056,-48.44697,-46.85351525,-47.963873
hcmv-miR-UL36 ,-12.07471375,-1.5,-9.673023225,-9.264541875,-50.85241325,-59.74980725,-47.18041075,-44.74095475,-9.3364277,-7.72951875,15.5,-5.205669905,22.5,18.41067098,-20.2641355,-16.5061854,-21.06818606,-21.29148658,-1.167867438
hsa-miR-596 ,-12.0691062,-48.5,-40.33469775,-46.9625095,-99.4303375,136.0914625,-67.4357855,-76.4948085,-11.70512985,-41.1512075,9.5,-10.92241225,-31,-44.988379,-73.73406375,-51.61468375,-34.36812425,-26.29706565,-47.63985925
hsa_negative_control_6 ,-12.02048505,-19.75,-37.55204,-56.538994,-63.29689875,-65.999741,-40.76487375,-66.629981,-45.9335335,-27.3734255,-51.25,-14.73992188,-21,-22.64722625,-65.28830125,-41.7981155,-46.293545,-40.5128355,-33.095684
hsa-miR-563 ,-11.96078454,-44.5,-34.76466775,-22.456669,-64.5610475,-60.9637375,-39.667712,-46.99545975,-5.009988875,-21.6497649,-45.5,-17.75464725,-64,-25.321146,-38.2732475,-31.86622713,-29.60559693,-46.624711,-36.279779
hsa-miR-936 ,-11.9558845,-4.75,-21.8848153,-20.67395405,-58.685838,-70.826042,-46.39182325,-58.323621,-26.24004905,-2.260715495,-22.75,-7.613417275,-8.75,10.4692575,11.20230663,-31.5572815,-16.65095125,-28.63847375,4.2209358
hsa-miR-524-5p ,-11.92227913,-47,-36.9228095,-46.80717825,-74.63235975,-62.8541305,-55.072549,-57.74137475,-34.98939225,-31.63832875,-53.25,-10.29271,-53.25,-29.03052875,-40.33759525,-33.44138325,0.609517,-38.86491325,-28.7885035
hsa-miR-371-3p ,-11.8523872,8.5,-17.99554805,-34.37244425,-79.539255,-69.98678775,-60.5019615,-56.2757425,-30.7950315,-32.44872025,13.25,-14.102973,-16.25,-7.7522086,-60.829343,-29.17123325,-30.0225145,-27.68140775,-24.1269875
hsa-miR-450b-3p ,-11.82576435,-16.75,-33.3138235,-53.793854,-109.1678875,-88.534905,-74.02942375,-80.242258,-38.68007788,2859.194372,453.25,-7.99876315,-28.25,-38.83644625,-57.2032385,-41.8877185,-40.06360775,-29.08461388,-44.9782615
hsa-miR-127-5p ,-11.79246393,1,-30.0894925,-4.1559845,-81.11806,-88.40449,-82.46182375,-70.87322575,-46.83685625,-22.45250975,-14.5,-2.326945625,-14.5,-18.4310816,-29.03022625,-42.6349815,-41.855694,-49.82125625,-24.166851
hsa-miRPlus-D1058 ,-11.759789,-40.5,-57.3392635,-66.60672375,-72.84640375,-65.32408425,-70.14789275,-65.951405,-44.43422975,-26.56892675,-77,-5.058823425,-38.25,-48.257898,-76.02564,-64.680629,-35.08790075,-43.7485855,-59.90489175
hsa-miRPlus-F1140 ,-11.7590487,-28,-13.29746625,-26.65431225,-90.78708875,-70.8869465,-47.56598575,-58.56897275,-24.81977275,-29.509113,-8.25,-19.2075405,-37,-25.469002,-37.109884,-33.6188345,-20.9946995,-25.50717625,-25.820732
hsa-miRPlus-F1052 ,-11.7231855,-74.75,-56.0886075,-66.319348,-108.3211265,-68.53963175,-73.7850215,-67.014706,-34.1340055,-47.7693795,-8.75,-17.84044925,-73,-60.4802685,-68.7894475,-57.98558825,-33.79759025,-32.78120925,-48.3333135
hsa-miRPlus-F1051 ,-11.6877342,93.75,-55.9198,-63.76875625,-85.5508375,-67.79467425,-65.16329875,-66.19379825,-37.2228975,-54.634491,6.25,-10.95070775,371.25,-47.648037,-67.7585295,-35.94667638,-27.093389,-36.6986155,-43.09448425
hsa-miRPlus-E1205 ,-11.6856298,4,28.64473,-19.7400634,16.88733275,-36.71034425,-31.81568125,-39.49444475,-1.84544925,118.639336,-55.75,4.558725375,45.25,15.43227765,-15.35703458,-31.36121918,3.978847375,-8.11888505,2.2624539
hsa-miRPlus-F1200 ,-11.61757713,-36.5,-59.50144525,-62.646446,-103.5270875,-80.017796,-74.89339875,-82.2346505,-17.760757,-39.81234375,14.25,-10.56677593,-16.25,-49.41071775,27.37362425,-46.2149645,-35.70348125,-18.6697215,-59.99917175
hsa-miR-448 ,-11.611969,-18.25,-49.6032,-49.51766625,-80.90889575,-67.72482225,-55.97325375,-58.66002475,-25.97051225,-34.7433035,7.5,-13.32347663,-30,2.54456825,-67.9328455,-52.8742945,-38.0640515,-57.5955035,-57.6487945
hsa-miRPlus-E1204 ,-11.57955938,10,-38.167114,-43.33102017,-88.6768235,-66.3897805,-55.6300205,-46.65980375,-22.79392063,-39.41920875,-3.5,-13.36438625,-18,-30.146266,-63.112851,-20.83731425,-24.718295,-29.153512,-31.939427
hsa-miRPlus-F1060 ,-11.53903575,-22.25,3.3389975,-28.396244,-74.36780725,-54.8494965,-46.64706075,-43.987107,-33.7119715,-20.9784738,465.75,-8.2422099,-47.5,-19.67595876,-46.15709175,-41.662436,-19.80973238,-24.3576405,-16.36381
hsa-miRPlus-F1006 ,-11.49711025,-23.75,-53.95807175,-51.4646375,-102.9324498,-77.1826175,-72.4764385,-63.5492145,-20.3363295,-51.0752805,-12.5,-6.8014588,-55.75,-50.77676775,-75.43168775,-58.1260445,-29.01441425,-28.1502095,67.87316725
hsa-miR-569 ,-11.47203533,-15,-46.036602,-57.95432675,-95.5417125,-83.55221375,-64.858845,-60.5867485,-41.87068275,-52.4611545,-31.25,-14.59930675,-20,-26.0812385,-72.85349925,-40.1524105,-49.3014585,-44.13705125,-36.478629
ebv-miR-BART4 ,-11.45376825,21.25,4.3852235,-4.72083275,-47.30480025,-48.312794,-32.26029125,-45.6606925,-3.693380313,-20.15431688,19.25,-8.5335478,-11.25,5.752939325,-13.2932894,-0.324409425,-11.44766038,-37.25914675,7.20452505
hsa-miR-650 ,-11.43327897,-22.25,-11.712811,-18.75752645,-84.90333375,-82.5028925,-63.246729,-54.32620975,100.5936085,27.00440468,-32.5,-24.10461675,-34.5,0.352640063,-11.29553638,-34.75407775,-13.31326845,3.218555438,-16.49948115
hsa-miRPlus-E1069 ,-11.35638525,-38.5,-58.446208,-19.12920725,-110.1192363,-78.8112245,-68.94619375,-68.68997725,-40.7321105,-60.4406365,200.25,-13.50744113,-35.75,-52.05977575,-73.1045625,-48.2224085,-34.58410775,-33.037707,-67.7019285
hsa-miRPlus-F1061 ,-11.32068865,66,9.027862625,-16.48431788,-72.626778,-45.53368925,-57.838442,-46.31249675,-14.85230815,70.7211985,440,-0.289812938,36.25,-21.97674175,-21.41972375,-59.058957,-28.75994325,-22.32156675,-17.78116085
hsa-miRPlus-C1106 ,-11.27547615,-61,-52.88053125,-75.191407,-95.4884885,-81.704396,-83.45606625,-74.3467385,-39.72270625,-56.41639775,-45.75,-10.02647985,-60.75,-66.0121935,-96.9400295,-66.62441875,-46.43636425,-44.35556225,-78.9798
hsa-miRPlus-F1087 ,-11.27213919,-24.75,-43.95035475,-42.008408,-90.0719125,-63.40662825,-44.699198,-37.94342475,-17.93763825,-34.083982,-6.25,-14.7037242,-37.75,-23.0260334,-39.46403365,-39.701686,-26.368605,-23.56873425,-32.8435
hsa-miR-545* ,-11.25359338,0,-13.65600618,-19.30982255,58.87438125,-18.72617169,58.3569645,-25.7911522,-4.143997125,189.0745525,260.25,-7.56970655,-26,65.14905525,-33.82637975,-47.5860405,85.23252125,-35.947012,61.65146275
kshv-miR-K12-3* ,-11.24119425,3.5,-1.630741063,-15.39630133,-54.20221525,-73.180013,-71.33292575,-66.2585675,-47.44626025,10.65004725,-23,-16.48388275,30.25,-0.14902125,-15.63602075,-31.14379525,-35.28877575,-41.0277525,-12.3943939
hsa-miRPlus-F1162 ,-11.2277225,111.5,1.419235,-6.10334405,-53.0262305,-45.2189905,-36.41133875,-20.8929268,3.22464375,-4.088913,40.5,-4.60498992,7.5,-2.9288615,-15.05205513,-14.18248163,-6.491335083,15.533398,-12.42881
hsa-miR-555 ,-11.20164185,-26.75,-51.16985675,-63.699505,-96.2488,-95.323615,-74.01659875,-75.8931595,-36.360923,-59.0430665,333,-11.29640425,-27.5,-23.0884895,-70.31709675,-51.643277,-53.12630225,-36.99585575,-44.60661675
hsa-miR-646 ,-11.17379688,-34.75,-40.792419,-83.36762225,-99.08786475,-83.3393925,-73.661032,-80.8046125,-20.61998175,-56.6987655,449.5,-14.06510125,-53.75,-43.2921795,-66.247604,-46.77382225,-38.670589,-36.41365725,-69.50162425
ebv-miR-BART20-3p ,-11.15639869,-20,-42.589489,-45.433754,-71.80832625,-84.04594125,-69.94762475,-75.16786925,-19.3574285,-29.523096,-23.25,-8.932119375,-10,-41.22831275,-66.8875525,-38.00799925,-38.84215625,-38.17392575,-35.751501
hsa-miRPlus-E1210 ,-11.1537414,-17.5,-47.66056825,-49.388263,-89.9700925,-60.09621825,-61.6234835,-63.996908,-17.24317748,-48.8928135,8.5,-9.867836875,-43.25,-39.948694,-62.4702965,-29.76488875,-25.29700925,-20.0815662,-36.94013425
hsa-miRPlus-E1094 ,-11.06787013,71.75,-68.3851355,-68.1165415,-100.57685,-76.58827,-66.8203525,-62.9773225,-34.2737455,-53.5193285,33.75,-0.71773175,269,-49.4592445,-77.81603,-58.33732325,-41.18375975,-29.92673775,-44.312795
ebv-miR-BART17-5p ,-11.05410968,-45,-62.28824925,-75.473156,-90.3546715,-67.9636955,-61.447042,-66.1746835,-46.80292225,-43.26048425,46.25,-12.68036975,-44.75,-40.6118945,-70.8247855,-50.283808,-18.40702725,-49.47075775,-47.16118725
hsa-miRPlus-E1191 ,-10.964888,11,-73.30258875,-75.3221475,-88.802585,-72.6945915,-68.6090015,-72.9529225,-41.36756425,-48.641106,-53,-12.43219263,-38.75,-39.7351015,-88.31320875,-50.93281325,-42.067853,-52.28926275,-53.00100475
hsa-miR-570 ,-10.962332,-9,1.031856725,-4.5320207,-71.565394,-71.5506,-47.30803025,-60.567756,-34.76026425,6.05784425,-18,-13.75827363,80.75,29.25180438,-29.84544,-37.48434975,-37.158138,-35.7230085,1.058589895
hsa-miRPlus-F1012 ,-10.95386318,-4,-29.71058663,-31.648788,-61.50288,-48.786161,-45.20817825,-39.0712995,-19.6853542,-25.34584925,24,-9.4826065,-19.25,-8.874784453,-25.83199875,-9.55483055,-11.44461818,-16.99466325,-2.54712875
hsa-miR-1276 ,-10.94924925,-43,-36.82772825,-31.68164038,-64.6665545,-65.2651555,692.9809795,-50.12369575,-29.71632438,-8.51349825,-20,-10.54635878,-55.5,-21.65030075,-31.6940795,-26.276847,-14.77520925,-32.866102,-31.1282195
hsa-miRPlus-E1089 ,-10.88496425,19.75,-24.20061883,-42.87433275,-66.838746,-53.3817745,-49.961939,-37.12655075,-35.456381,-8.13821435,-8.25,-8.3067252,-8.75,-29.7897255,-71.81010125,-39.21144475,-16.02681238,-33.328352,-37.8489515
hsa-miR-376c ,-10.86957843,-27.75,-40.23842875,-64.34604625,-38.44843125,-72.47603,-60.94127625,-61.77440325,-34.162883,-27.17815625,-63,-4.8475748,-40.75,21.33156095,83.0804825,-36.57383225,-42.3824915,-40.8761965,-41.4724475
ebv-miR-BART15 ,-10.86741693,1,-27.23269275,-44.01501075,-52.285944,-49.291065,-43.606962,-39.34007225,-21.7493388,-1.140611575,17,-12.93214275,25.75,-22.566879,-43.93023,-26.618638,-14.95799929,-15.28269225,-25.3896444
ebv-miR-BART10* ,-10.8670505,-1,-21.39343238,-45.30022775,-83.69145,-63.20786825,-49.4997515,-42.55977825,-18.55173484,-33.75535025,5.75,11.65495673,-15,4.771020875,-29.1447715,-29.52696438,-17.3551397,-31.46717875,-5.407516345
hsa-miR-499-3p ,-10.85534107,-13,-38.3197215,-51.955193,-93.35129625,-77.5725485,-69.12870525,-75.9724675,-34.65038675,244.9296405,-3.5,-8.9978095,-22.25,-33.0866725,-54.5767615,-44.40885775,-45.50278475,-37.5462745,-43.168161
hsa-miRPlus-F1201 ,-10.82637318,14.5,-67.710767,-62.8993335,-86.1809275,-58.86461125,-63.575868,-62.473744,-25.513646,-41.82363275,5.25,-9.9415477,-21.5,-50.45365775,-78.5502125,-58.630953,-24.87208463,-28.66938613,-54.8913615
hsa-miRPlus-F1095 ,-10.80330813,-2,-56.67282125,-57.95953925,-82.928758,-71.81674,-60.6003135,-62.5148885,-40.4308795,-41.37487125,-7.75,-15.842664,-20.75,-31.5418655,-51.53368575,-32.11119275,-21.33044325,-38.577232,-35.1409155
hsa-miR-548j ,-10.77961875,-29.5,-52.99609275,-57.6009705,-101.8230213,-72.9999985,-63.617663,-61.29860025,-34.64567275,-37.00243175,-6.75,-5.61797669,-41,-17.3132525,-77.2378265,-55.31297325,-30.0904875,-34.51197575,-52.05926975
hsa-miR-633 ,-10.75985813,-1.75,-44.0615845,602.7912213,-102.5438275,-63.61544325,-64.58726375,-70.77590425,-21.57137,-25.82161,-16.5,-9.801350575,-23.5,-37.9001255,-84.026261,-50.78473875,-38.07941075,-53.23316525,-38.586737
hsa-miR-1228 ,-10.73763313,-17,-31.95445325,-46.847538,-64.8312325,-47.4974475,-43.518568,-41.4477845,-19.95114105,-19.65841288,-31,-2.764883515,-28,-27.12635225,-67.1757965,-33.38647975,-15.00999825,-5.4139175,-24.93124575
hsa-miRPlus-E1057 ,-10.70788283,106.75,-56.8164335,-50.8939405,-65.7546435,-60.16256525,-49.05717675,-62.6081535,-25.7677525,-28.00315175,23.5,-9.61074575,-7,-18.3364545,-66.52636025,-38.1855735,-25.3319677,-20.94099893,-22.09382345
hsa-miR-1229 ,-10.6452245,-15.75,-0.132564375,-27.96469563,-83.20968,-38.424317,-43.1866065,-43.762194,-27.63155925,-10.25007625,-35.25,-6.90961455,-23.5,2.8906861,-27.84056475,94.00449525,-18.6103915,-1.9826946,-25.51204675
spike_control_e ,-10.64040268,618.9375,956.4631302,1168.269289,122.662911,131.5062488,109.19428,67.30135769,39.39079087,44.36440136,76.95833333,-12.59887387,1311.0625,1262.485025,1110.140734,975.0676546,58.37445877,688.0573304,1118.306552
hsa-miR-488* ,-10.6392482,477.5,0.207363,-4.31862575,-71.823443,-74.38849,-56.024832,-54.60620125,-24.20895375,2.658203125,5.75,-21.748184,860.75,-7.741008775,-16.6627255,-34.5772585,-20.7424162,16.55833025,-9.680749975
hsa-miR-876-5p ,-10.620462,-6.75,-46.8101575,-62.12440425,-99.35017875,-74.256865,-67.35216275,-60.3733375,-34.062811,-47.8926695,19.5,-8.550023525,-32.75,-20.42196863,-79.3769905,-55.227263,-37.550889,-29.89384663,-48.178415
hsa-miR-493 ,-10.61008783,-31,-59.5327,-92.985086,-106.4421575,-87.0526085,-82.85395275,-84.2404375,-39.63457488,-59.2374075,9,-6.016371175,-37.5,-63.2834275,-80.76048925,-60.4776605,-42.32558775,-36.8595565,-65.09212725
hsa-miR-769-3p ,-10.585765,-28.5,-16.1547052,-14.32881525,-92.27501175,-78.7682075,-68.298438,-79.4897975,-27.217398,-41.24347525,-11.75,-17.1358555,-36.25,-27.13574025,-19.4410856,-45.0098815,-31.95347025,-45.890941,-28.83163825
hsa-miRPlus-E1091 ,-10.58052975,-54,-32.05319955,-50.16154075,-91.98294,-64.77334375,-56.737715,-61.193023,-35.384384,-40.310049,-18,-12.78762125,-46.5,-39.207572,-46.19474975,-47.44766575,-15.8935315,-35.02385225,-35.81128
hsa-miR-924 ,-10.55485213,-30.25,-40.436886,-62.68453,-75.210825,-55.07243539,-57.42757125,-80.12381125,-1.358397175,-25.5275935,108.25,-9.65535445,-29.75,-38.4841895,-63.30995825,-22.083128,-23.01096625,-27.845292,-57.49865025
hsa-miRPlus-E1070 ,-10.55181563,13.75,-18.22412105,-23.21817022,-82.9512275,-59.64824775,-73.7041605,-62.04921425,-12.35143288,65.52416475,26,-6.252704825,85,-15.5752945,-73.85094925,-41.7954045,-37.96812775,-34.97863575,-21.46217125
hsa-miR-346 ,-10.5460476,21.75,-36.3193055,-71.7616525,-75.44660625,-74.89976125,-58.0281885,-53.85713425,-29.0622095,0.73232725,-11,-15.41433718,2,-32.819127,-57.66497275,-59.9930345,-35.96422025,-20.8321095,-44.040572
hsa-miRPlus-E1140 ,-10.54240938,-43.25,-44.29421925,-43.34371125,-85.7952025,-81.1118735,-73.0779025,-82.46201,-28.0068845,-26.20425063,108.75,-7.6467228,-27.75,-41.47871375,-61.298205,-40.29390475,-41.818182,-4.248592525,-54.58338625
hcmv-miR-UL22A ,-10.52447143,54.25,-47.89705325,-51.4696965,-83.42500375,-75.3563625,-63.33989575,-62.54946,-28.1239015,-47.74109175,-24.5,-16.23905875,-34.75,-34.54604475,-65.16966225,-47.32796475,-35.5086195,-35.0700225,-30.298534
hsa-miRPlus-E1201 ,-10.5042695,-39.5,-35.279945,-67.3254855,-86.1609165,-84.356279,-79.0471815,-76.83357025,-23.566326,-36.6825025,315,-11.29724838,-28.5,-46.10741425,-75.75017,-40.44893783,-41.723068,-10.09850478,-53.4741055
hsa-miR-195* ,-10.45592835,20.25,37.36365175,23.81604438,23.90202325,-33.080621,-31.01493075,-27.82764425,-5.44069465,189.763895,-40,-3.24910165,149.75,-2.9390737,-12.16297143,-38.04352775,-15.8141005,9.5538541,3.2231502
hiv1-miR-N367 ,-10.45513765,0,-22.52392235,-33.249569,-78.3932265,-55.13667275,-41.4612825,-48.24684375,-14.68225575,-29.15820505,28,-11.0415927,-11.25,-13.3263837,-30.05629625,-28.52819925,-18.66486825,-36.82939225,-23.26197375
kshv-miR-K12-9* ,-10.43796253,42.25,-52.3680305,-45.7738725,-76.6197575,-63.2339635,-59.49715625,-62.357375,-33.99190675,-28.05432888,-38.5,-8.359048,-49.25,-39.21206225,-62.515772,-64.10362775,-31.72121475,-22.11974405,-52.53942525
hsa-miRPlus-E1001 ,-10.409206,52,-51.44588825,-55.08032625,-87.4660525,-52.42034375,-63.23809675,-57.409839,-18.78699875,-37.70318675,452.5,-8.331233425,45.5,-35.299112,-68.7986635,-48.8314385,-23.067519,-23.13058675,-40.37095575
hsa-miR-450a ,-10.3997483,33,47.85706325,15.48477165,-42.8464985,-47.48873675,-34.148935,-41.258747,-21.90853035,22.0256021,42.25,-8.033207925,18.75,48.801571,22.40329375,7.171823575,-12.6859475,-21.43644875,45.51193575
hsa-let-7g* ,-10.36040875,-18,-32.9781995,-43.024807,-43.7889805,-73.6017175,-41.82273975,-70.35247475,-14.25940855,-7.937988255,13.5,-7.12993245,-11.75,8.6911735,-49.19615175,-62.50183075,-20.0044525,-12.76333988,-12.40097218
hsa-miR-512-5p ,-10.3538255,-23.5,-49.76171488,-73.3517815,-114.6631125,-95.017979,-33.53170875,-82.73960625,-32.62395875,-64.27965375,-36.75,-12.498026,-41.25,-57.66603025,-78.47423275,-65.076687,-45.17815275,-52.2729615,-62.36980625
hsa-miR-337-5p ,-10.35015483,-11.75,-36.08602125,-35.3178516,-36.670078,-68.2313695,-43.55472375,-49.13087075,-11.83379755,-6.4055765,-38.5,-3.356707125,-5.5,19.9189454,-36.09666275,-31.1667875,5.93595505,0.6918279,-15.09808645
hsa-miRPlus-E1017 ,-10.33798188,-33,-34.2997015,-40.3444595,-81.89456125,-74.2827105,-60.778334,-54.64618425,-38.38279625,-18.4804498,-14.5,-14.17523925,-19.5,-29.64719875,-37.46733525,-38.281496,-19.90707675,-39.420263,-31.83663475
hsa-miR-517a ,-10.33185525,36.25,-60.0704655,-55.3719455,-89.854005,-70.1362055,-54.34018175,-58.6952355,-38.68734275,-50.8459835,-7,-10.01593863,-25.75,-28.76325088,-54.6709215,-37.9368575,-28.87798063,-44.807143,-19.79814633
hsa-miR-802 ,-10.2851578,-31.5,-23.9456415,-54.287232,-97.46230625,-72.483025,-63.28613225,-68.7296065,-45.71700525,-43.299331,-37.75,-14.91121878,-31.5,-20.64143213,-54.9119115,-39.05642225,-41.98324125,-40.37504375,-29.7721855
hsa-miR-105 ,-10.249429,93.25,163.5807425,102.6521225,-91.40667375,-78.9390355,-75.26889375,-64.11459,-43.92207825,-38.48190325,27.25,-8.122268275,62.75,482.4737375,206.732195,-31.00762925,-43.95662975,-46.532443,423.5330325
hsa-miRPlus-F1116 ,-10.24554195,16.75,-32.03688025,-51.96336775,-76.33204125,-48.96237675,-49.81540975,-55.609231,-32.387841,-43.83943875,-7.25,-13.18046225,-28.25,-38.36210625,-74.131152,-41.563561,-28.0222945,-23.4627745,-50.62090925
hsa-miR-885-3p ,-10.2307149,272.75,23.9218635,-0.872219125,-46.86229275,-49.76346825,-33.91392325,-26.154608,-16.24431109,16.27535265,19,-6.60667307,49.75,10.4556485,1.674137225,-28.61878975,-11.27150923,-5.0932027,-13.79506705
hsa-miRPlus-F1011 ,-10.19669535,-16,-52.81163025,-41.330631,-94.7722425,-73.4137825,-62.366106,-59.2647785,-20.9010145,-43.552795,358.5,-12.03669868,-15.5,-47.374784,-80.21463125,-55.331171,-30.471895,-30.19551825,-37.92456725
hsa-miR-141 ,-10.16956125,55.75,-5.1384048,-2.684856335,-46.81449525,-71.8059535,-47.86570775,-63.70775875,-28.137926,-4.504099,-7.75,-10.08491463,-17.25,80.1857515,-23.030079,-22.51778805,-28.75533875,-25.52065375,10.1979238
hsa-miRPlus-F1217 ,-10.14553208,-50,-17.56557888,-17.45579145,-66.76587575,-60.148159,-48.743762,-54.10249175,-25.2407735,-22.88217925,-44,-9.0845185,-31.25,-16.49280393,-19.346155,-23.62548093,-21.471965,-16.831317,-25.11940675
ebv-miR-BART11-5p ,-10.13090938,-5.75,-22.761135,-40.09744625,-71.206308,-73.8559375,-46.0299475,-60.636782,-20.17637638,-34.294733,35.25,-8.9958497,-21.75,-8.9192409,-26.947543,-10.75341619,-27.3510895,-36.51585325,-20.84498788
hsa-miRPlus-F1246 ,-10.12836743,5.5,19.16234932,-8.87465301,-11.02983075,-14.8702905,-9.33132725,-13.222542,-33.322566,41.6666665,-36.25,-5.498294825,-9,7.457367075,9.046354436,-23.87866225,14.39603025,16.179655,5.143545125
hsa-miR-628-5p ,-10.12284018,3.5,-27.6512185,-44.87904275,-64.67736525,-49.416618,-40.036937,-55.84338575,-11.17729,-25.49992475,293.5,-12.294322,-17,12.9573575,-27.32922944,-23.97313113,-14.13395015,-34.6047315,-0.4495754
hsa-miR-92a-1* ,-10.07431983,4.25,-35.77100375,-44.214565,-57.0119515,-57.005044,-46.8001225,-46.3854305,-19.2307405,-22.212559,100,4.548108125,-7.5,331.1643336,-43.6568215,-36.33057025,-10.7389327,-25.8205889,-21.5914602
